name_cn,name_en,card_number,domain_cn,domain_en,cost,type_cn,type_en,rarity_cn,rarity_en,description_cn,description_en,image_url_cn,image_url_en,match_score,confidence,temporary
力量方尖碑,Obelisk Of Power,OGN·284/298,colorless,Colorless,,战场,Battlefield,不凡,Uncommon,每名玩家在各自的第一个回合开始阶段，额外召出一枚符文。,"At the start of each player's first Beginning Phase, that player channels 1 rune.",https://cdn1.playloltcg.com/lol/card/20250731/c6862db37d494622801699ef0acdf77f.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/649437d1dec8abcaae4fbbef64f06b8b679a8c2f-1038x744.png?auto=format&fit=fill&q=80&w=437,80,medium,NO
星尖峰,Startipped Peak,OGN·288/298,colorless,Colorless,,战场,Battlefield,不凡,Uncommon,当你据守此处时，你可以选择召出一枚休眠的符文。,"When you hold here, you may channel 1 rune exhausted.",https://cdn1.playloltcg.com/lol/card/20250731/3d2b240cd7874dc1a28eacf98f1345ca.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/05adde1d8ab40e2a2f832a89ac5c9174ee78796f-1038x744.png?auto=format&fit=fill&q=80&w=437,80,medium,NO
幻梦之树,The Dreaming Tree,OGN·292/298,colorless,Colorless,,战场,Battlefield,不凡,Uncommon,"每回合首次：当你对此处的友方单位使用法术时，抽一张牌。
[以下为勘误修正]
每回合首次，当玩家将此处的一名友方单位选为法术目标时，该玩家抽一张牌。","The first time you choose a friendly unit with a spell here each turn, draw 1.",https://cdn1.playloltcg.com/lol/card/20250731/f54c353df63d43afadd83597262fd43c.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/82a30070a1461db889539b4b4b3c678990e19b6c-1038x744.png?auto=format&fit=fill&q=80&w=437,80,medium,NO
卑鄙之喉的巢穴,Vilemaw'S Lair,OGN·295/298,colorless,Colorless,,战场,Battlefield,不凡,Uncommon,"单位无法从此处移动到基地。
",Units can't move from here to base.,https://cdn1.playloltcg.com/lol/card/20250731/5ca7f566236f405097a2cae852d39fdc.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f374b90a0bec11a5f423e7d4ebd869ab1a146471-1038x744.png?auto=format&fit=fill&q=80&w=437,80,medium,NO
虚空之女,Daughter Of The Void,OGN·299/298,"red,blue",Fury|Mind,,传奇,Legend,异画,Showcase,{{横置}}：{{反应}}—{{获得}}{{A}}，但仅可用于打出法术。（获得费用资源的技能无法成为其他法术的反应目标。）,{icon:exhaust}: [Reaction] — [Add] {icon:rainbow}. Use only to play spells. (Abilities that add resources can't be reacted to.),https://cdn1.playloltcg.com/lol/card/20250801/c7196f83231c42c68ad19180b4a8a455.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/57e13462b8fea9a5cfa1b424d3ad3005f37b00ad-1488x2078.png?auto=format&fit=fill&q=80&w=437,90,high,NO
暴走萝莉,Loose Cannon,OGN·301/298,"red,purple",Fury|Chaos,,传奇,Legend,异画,Showcase,在你的回合开始阶段，如果你的手牌不足两张，则再抽一张牌。,"At start of your Beginning Phase, draw 1 if you have one or fewer cards in your hand.",https://cdn1.playloltcg.com/lol/card/20250801/6b880ba9fcad44dfb51b77019eea9c18.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8a7dbbed04133926e58843f1d586f51178ef2ebd-1488x2078.png?auto=format&fit=fill&q=80&w=437,90,high,NO
九尾妖狐,Nine-Tailed Fox,OGN·303/298,"green,blue",Calm|Mind,,传奇,Legend,异画,Showcase,当敌方单位进攻你控制的战场时，让其本回合内{{S}}-1，不得低于1{{S}}。,"When an enemy unit attacks a battlefield you control, give it -1 {icon:might} this turn, to a minimum of 1 {icon:might}.",https://cdn1.playloltcg.com/lol/card/20250801/f34da5458d3f4967a8f67f65686cad7e.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/dc89c6a2415debd5bf504ed46843f5dcc1d9b815-1488x2078.png?auto=format&fit=fill&q=80&w=437,90,high,NO
疾风剑豪,Unforgiven,OGN·305/298,"green,purple",Calm|Chaos,,传奇,Legend,异画,Showcase,支付{{2}}，{{横置}}：在战场和其所属基地之间移动一名友方单位。,"{icon:2}, {icon:exhaust}: Move a friendly unit to or from its base.",https://cdn1.playloltcg.com/lol/card/20250731/f63c07281a7d431ebe5e7395f88679fe.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2c804ec513085702763a9145fac93a8adb6c4783-1488x2078.png?auto=format&fit=fill&q=80&w=437,90,high,NO
迅捷斥候,Swift Scout,OGN·307/298,"blue,purple",Mind|Chaos,,传奇,Legend,异画,Showcase,"你可以选择支付{{1}}来正面朝下放置一张带有{{待命}}属性的卡牌，而不是支付{{A}}。
支付{{1}}，{{横置}}：将你拥有的一张位于英雄区域或场上的提莫单位牌放入你的手牌。","You may pay {icon:1} to hide a card with [Hidden] instead of {icon:rainbow}.{icon:1}, {icon:exhaust}: Put a Teemo unit you own into your hand from your Champion Zone or the board.",https://cdn1.playloltcg.com/lol/card/20250801/42dc4a036cd94ce28654dd658ff9f565.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e2fbf10efaddbabe9241bd2c7b4d059accd1d5a7-1488x2078.png?auto=format&fit=fill&q=80&w=437,90,high,NO
赏金猎人,Bounty Hunter,OGN·309/298,"orange,purple",Body|Chaos,,传奇,Legend,异画,Showcase,{{横置}}：让一名单位本回合内获得{{游走}}。（它可以向其他战场进行移动。）,{icon:exhaust}: Give a unit [Ganking] this turn. (It can move from battlefield to battlefield.),https://cdn1.playloltcg.com/lol/card/20250801/f08ba32d6abf40d6b334a714b86f9022.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f4b7f334f442d30ccea4743c641760c5533804b4-1488x2078.png?auto=format&fit=fill&q=80&w=437,90,high,NO
"蔚, 铲除者","Vi, Destructive",ARC-001/006,red,Fury,2,英雄单位,Champion Unit,异画,Rare,"{{游走}} （我可以向其他战场进行移动。）
你可以从废牌堆回收一张卡牌，然后让我本回合内{{S}}+1（可重复执行）。",[Ganking] (I can move from battlefield to battlefield.)Recycle 1 from your trash: Give me +1 {icon:might} this turn.,https://cdn1.playloltcg.com/lol/card/20250810/6fbfdffdd7ae46ed8e97e13b0e43ae38.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7ab52254ac49b8853fc7ae65b03aaee3f8c5994a-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,YES
"黑默丁格, 博学家","Heimerdinger, Inventor",ARC-003/006,blue,Mind,3,英雄单位,Champion Unit,异画,Rare,我拥有场上其他友方传奇、单位、装备卡牌的所有{{横置}}技能。,"I have all {icon:exhaust} abilities of all friendly legends, units, and gear.",https://cdn1.playloltcg.com/lol/card/20250810/bb97388701fa42c4bbea8e8b62f5cd5d.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5b14a5f9d567c90329c151a8cc72d870b47b1434-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,YES
"金克丝, 反抗者","Jinx, Rebel",ARC-005/006,purple,Chaos,5,英雄单位,Champion Unit,异画,Showcase,每当你弃置任意数量的手牌时，让我变为活跃状态，且本回合内{{S}}+1。,"When you discard one or more cards, ready me and give me +1 {icon:might} this turn.",https://cdn1.playloltcg.com/lol/card/20250810/f558262913944a6fbe40f2f2466094e1.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/da4c4f96081b4c0e151dba74a0ef6eae338478f0-744x1039.png?auto=format&fit=fill&q=80&w=437,55,low,YES
"提莫, 斥候","Teemo, Scout",FND-196/298,purple,Chaos,2,英雄单位,Champion Unit,稀有,Rare,"{{待命}}（支付{{A}}正面朝下放置此牌，之后可支付{{0}}将其当作反应牌打出。）
当你打出我时，让我本回合内{{S}}+3。","[Hidden] (Hide now for {icon:rainbow} to react with later for {icon:0}.)When you play me, give me +3 {icon:might} this turn.",https://cdn1.playloltcg.com/lol/card/20250810/b262cf3cd26741bbae24eeb46de6782d.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ca8a2e11dd78dd09ad1c9ad3a23e5699254b947e-744x1039.png?auto=format&fit=fill&q=80&w=437,55,low,YES
暴走萝莉,Loose Cannon,FND-251/298,"red,purple",Fury|Chaos,,传奇,Legend,稀有,Rare,在你的回合开始阶段，如果你的手牌不足两张，则再抽一张牌。,"At start of your Beginning Phase, draw 1 if you have one or fewer cards in your hand.",https://cdn1.playloltcg.com/lol/card/20250810/79739028e67b4882919387898b3f7489.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f57c14381b126e9f5a7b5bc4913151cb24c14fc3-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,YES
奥术先驱,Herald Of The Arcane,FND-265/298,"blue,yellow",Mind|Order,,传奇,Legend,稀有,Rare,支付{{1}}，{{横置}}：打出一名1{{S}}的“随从”。,"{icon:1}, {icon:exhaust}: Play a 1 {icon:might} Recruit unit token.",https://cdn1.playloltcg.com/lol/card/20250810/9a477a758a6c4bf58f6ffe198521cfe6.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/913236dabf1e4f71650bbba46870fff8163e2eff-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,YES
摧破符文,Body Rune,OGN·126b/298,orange,Body,,符文,Basic Rune,异画,Common,,,https://cdn1.playloltcg.com/lol/card/20250829/9b14ba2347e14adbac5da2e141bb2397.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3b3c3c07626d6180457c849047e0228dc0d19539-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,YES
序理符文,Order Rune,OGN·214b/298,yellow,Order,,符文,Basic Rune,异画,Common,,,https://cdn1.playloltcg.com/lol/card/20250829/ce11e96d49194867b93567d9bf44c04c.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/35ec6fdd2124324bb7052cba31c8c44f2e98f3ae-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,YES
诺克萨斯断头台,Noxian Guillotine,OGN·254/298,"red,yellow",Fury|Order,4,专属法术,Signature Spell,史诗,Epic,"{{迅捷}}（可在你的回合或法术对决中打出。）
选择一名单位，在它本回合下次受到伤害时，将其摧毁。
{{鼓舞}}—改为立即将其摧毁。（如果你在本回合内已打出过其他卡牌，则发动此效果。）",[Action]_ (Play on your turn or in showdowns.)_Choose a unit. Kill it the next time it takes damage this turn.[Legion] — Kill it now instead. (Get the effect if you've played another card this turn.),https://cdn1.playloltcg.com/lol/card/20250731/eff27c42dafb42289a87e4f355ee0558.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/57f646b0393b58b657cfabf66357d9fc4a34e046-744x1039.png?auto=format&fit=fill&q=80&w=437,95,high,NO
天顶之刃,Zenith Blade,OGN·262/298,"green,yellow",Calm|Order,3,专属法术,Signature Spell,史诗,Epic,"{{迅捷}}（可在你的回合或法术对决中打出。）
眩晕任意战场上的一名敌方单位。你可以选择将一名友方单位移动至该敌方单位的战场上。（被眩晕的单位在本回合内无法造成战斗伤害。）",[Action] (Play on your turn or in showdowns.)Stun an enemy unit at a battlefield. You may move a friendly unit to that enemy unit's battlefield._ (A stunned unit doesn't deal combat damage this turn.)_,https://cdn1.playloltcg.com/lol/card/20250731/16d9c1e49cdf4ac3a7ccf57f1ed82b1a.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a572f0bc3ed1bd47c5759d36f5b951b15338e57e-744x1039.png?auto=format&fit=fill&q=80&w=437,95,high,NO
腕豪,The Boss,OGN·269/298,"orange,yellow",Body|Order,,传奇,Legend,稀有,Rare,"每当一名拥有增益且受你控制的单位被摧毁时，你可以选择支付{{A}}让我变为休眠状态，以此消耗该单位身上的增益，然后改为以休眠状态将其召回。（把该单位送回基地，此行动不算作移动。）
当你征服一处战场时，让我变为活跃状态。
[以下为勘误修正]
如果一名拥有增益且受你控制的单位被摧毁，则你可以选择支付{{A}}、让我变为休眠状态并消耗该单位身上的增益，以此改为移除该单位所受伤害，让其进入休眠状态，并将其召回。（把该单位送回基地，此行动不算作移动。）
当你征服一处战场时，让我变为活跃状态。","When a buffed unit you control would die, you may pay {icon:rainbow} and exhaust me to spend its buff and recall it exhausted instead. (Send it to base. This isn't a move.)When you conquer, ready me.",https://cdn1.playloltcg.com/lol/card/20250731/d69066792ee6406da1d69e95cefe2d50.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b132becb843b2cf418cb110ead64758f49f51554-744x1039.png?auto=format&fit=fill&q=80&w=437,90,high,NO
攀圣长阶,Aspirant'S Climb,OGN·276a/298,colorless,Colorless,,战场,Battlefield,异画,Uncommon,使赢得游戏所需的分数+1。,Increase the points needed to win the game by 1.,https://cdn1.playloltcg.com/lol/card/20251022/d7502b90066c45d886620968ebb55676.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9301593f3800e68427469d38181b578a672473c3-1038x744.png?auto=format&fit=fill&q=80&w=437,50,medium,YES
希拉娜修道院,Monastery Of Hirana,OGN·282/298,colorless,Colorless,,战场,Battlefield,不凡,Uncommon,当你征服此处时，你可以选择消耗一个增益，以此抽一张牌。,"When you conquer here, you may spend a buff to draw 1.",https://cdn1.playloltcg.com/lol/card/20250731/f790096f9b6e40fc9c7aac5800d2dcb3.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8767d9ed30e2873d3fa1045f973be229da56175d-1038x744.png?auto=format&fit=fill&q=80&w=437,80,medium,NO
荣耀竞技场,The Arena'S Greatest,OGN·290/298,colorless,Colorless,,战场,Battlefield,不凡,Uncommon,每名玩家在各自的第一个回合开始阶段，获得1分。,"At the start of each player's first Beginning Phase, that player gains 1 point.",https://cdn1.playloltcg.com/lol/card/20250731/df99548281e54c4692a0059e9c131564.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2afd8bdfdd42b1595af0746a6c6b92879ac770d6-1038x744.png?auto=format&fit=fill&q=80&w=437,80,medium,NO
疾风山丘,Windswept Hillock,OGN·297/298,colorless,Colorless,,战场,Battlefield,不凡,Uncommon,此处的单位获得{{游走}}。（他们可以向其他战场进行移动。）,Units here have [Ganking]. (They can move from battlefield to battlefield.),https://cdn1.playloltcg.com/lol/card/20250731/cb8eafb236c14508bc5a7648baa6bf64.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/aba557a4053fd76c6aa95b2b907ec682bad70d9f-1038x744.png?auto=format&fit=fill&q=80&w=437,80,medium,NO
诺克萨斯之手,Hand Of Noxus,OGN·302/298,"red,yellow",Fury|Order,,传奇,Legend,异画,Showcase,{{横置}}：{{反应}}，{{鼓舞}}—{{获得}}{{1}}。（获得费用资源的技能无法成为其他法术的反应目标。如果你在本回合内已打出过其他卡牌，则发动此效果。）,"{icon:exhaust}: [Reaction], [Legion] — [Add] {icon:1}. (Abilities that add resources can't be reacted to. Get the effect if you've played a card this turn.)",https://cdn1.playloltcg.com/lol/card/20250801/bc2b647d6a244a3c937d6ce503210d91.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/37d43efe09ccfe5d72ce37fdc27599bd5ef736af-1488x2078.png?auto=format&fit=fill&q=80&w=437,90,high,NO
曙光女神,Radiant Dawn,OGN·306/298,"green,yellow",Calm|Order,,传奇,Legend,异画,Showcase,每当你眩晕任意数量的敌方单位时，给予一名友方单位增益。（如果该单位未拥有增益，则获得一个{{S}}+1增益。）,"When you stun one or more enemy units, buff a friendly unit. (If it doesn't have a buff, it gets a +1 {icon:might} buff.)",https://cdn1.playloltcg.com/lol/card/20250801/43fea2004d96493b881fa05fe52224b5.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/496d173b74d036a9e28ca1b4383551be0148f13d-1488x2078.png?auto=format&fit=fill&q=80&w=437,90,high,NO
腕豪,The Boss,OGN·310/298,"orange,yellow",Body|Order,,传奇,Legend,异画,Showcase,"每当一名拥有增益且受你控制的单位被摧毁时，你可以选择支付{{A}}让我变为休眠状态，以此消耗该单位身上的增益，然后改为以休眠状态将其召回。（把该单位送回基地，此行动不算作移动。）
当你征服一处战场时，让我变为活跃状态。
[以下为勘误修正]
如果一名拥有增益且受你控制的单位被摧毁，则你可以选择支付{{A}}、让我变为休眠状态并消耗该单位身上的增益，以此改为移除该单位所受伤害，让其进入休眠状态，并将其召回。（把该单位送回基地，此行动不算作移动。）
当你征服一处战场时，让我变为活跃状态。","When a buffed unit you control would die, you may pay {icon:rainbow} and exhaust me to spend its buff and recall it exhausted instead. (Send it to base. This isn't a move.)When you conquer, ready me.",https://cdn1.playloltcg.com/lol/card/20250801/c2cabe9fff134e77ad28b99a842fb56f.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/af042a5ee9ca9cca47b6f9736b33aaa599353516-1488x2078.png?auto=format&fit=fill&q=80&w=437,90,high,NO
"沃里克, 追猎者","Warwick, Hunter",ARC-004/006,orange,Body,6,英雄单位,Champion Unit,异画,Rare,"我以活跃状态进场。
当我进攻时，摧毁此处所有已受伤的敌方单位。","I enter ready.When I attack, kill all damaged enemy units here.",https://cdn1.playloltcg.com/lol/card/20250810/e70591e7c3f84f6d9c4008536b68eaa9.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fcbf878905001fa81858e9f081346fd05425f264-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,YES
不灭狂雷,Relentless Storm,FND-249/298,"red,orange",Fury|Body,,传奇,Legend,稀有,Rare,当你打出一名{{强力}}单位时，你可以选择让我变为休眠状态，以此召出一枚休眠的符文。（战力达到5或以上时，即为强力单位。）,"When you play a [Mighty] unit, you may exhaust me to channel 1 rune exhausted. (A unit is Mighty while it has 5+ {icon:might}.)",https://cdn1.playloltcg.com/lol/card/20250810/a50fb0ff3d904fd9a691293c53ba96d0.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8ef9c1827ccbba313d4591275e831854afffa5b1-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,YES
